popden,hospitals,entertainment,monuments,schools,rent,lat,lon
22067,3,0,0,1,"14,000",17.426239357072724,78.41403425630472
19674,5,1,0,1,"14,000",17.208411592362705,78.35020707769537
11500,1,3,0,0,"14,000",17.52893473571486,78.24875870807405
22067,1,1,1,1,"16,000",17.495134520769803,78.4193887776518
24642,5,3,0,0,"30,000",17.283130225931117,78.3664634645989
19674,4,1,1,1,"16,000",17.252921399361977,78.54316940397034
13289,1,3,0,1,"22,000",17.337466468062384,78.3776067825981
13289,3,0,0,1,"11,000",17.204785707313903,78.47701045310791
22067,4,0,1,1,"11,000",17.57460001556596,78.40938400808545
24642,1,3,0,0,"22,000",17.478533860736484,78.33632254989602
24642,1,3,0,0,"16,000",17.4001151143235,78.45872362350437
13289,3,1,0,0,"14,000",17.38527982939928,78.63993555353572
24642,4,3,0,0,"14,000",17.34176005839364,78.21519953766462
24642,3,0,0,0,"16,000",17.254540203317557,78.38428842494272
19674,5,3,0,1,"11,000",17.562432317185543,78.65710031796301
24642,3,1,0,1,"22,000",17.547327890646553,78.2437090970319
22067,4,0,0,1,"11,000",17.28418662676291,78.41076564846095
24642,3,1,1,0,"14,000",17.26421389638124,78.50049380162953
24642,1,0,0,0,"16,000",17.24230262291595,78.46752457322974
13289,5,0,1,1,"14,000",17.529878499507806,78.6906356980975
24642,1,0,0,1,"30,000",17.35995570658696,78.39609748724597
22067,1,3,0,1,"11,000",17.279177681314714,78.50968483795128
11500,1,0,0,1,"30,000",17.490998738596613,78.392667867267
24642,1,1,1,0,"22,000",17.225739087467645,78.55989979268732
11500,1,0,0,1,"11,000",17.29710725081516,78.34278927219432
22067,3,3,0,0,"11,000",17.27502363574212,78.58294080261683
11500,1,0,0,1,"11,000",17.443200311944594,78.61167265473938
19674,3,0,1,1,"14,000",17.272586374664844,78.21250036730358
22067,5,3,1,1,"22,000",17.215080721469075,78.67045445621497
24642,1,3,0,1,"30,000",17.366810711686067,78.58817741157894
24642,1,0,0,1,"11,000",17.38510621573276,78.24490753580365
13289,3,0,0,1,"16,000",17.353877770713236,78.65532885924917
24642,3,1,0,0,"14,000",17.524139325849177,78.65640411606856
11500,5,0,1,1,"30,000",17.34468333553532,78.45459727338641
13289,4,1,1,1,"22,000",17.330541326635753,78.57561370023116
13289,4,0,0,1,"11,000",17.236732223992757,78.32637428268491
11500,5,0,0,1,"16,000",17.253696690875206,78.43634476031396
24642,1,1,0,0,"30,000",17.422390965284276,78.38831625831207
22067,4,3,0,1,"11,000",17.485337733716804,78.65106694555634
24642,3,0,0,1,"22,000",17.489087481180675,78.27558559241294
22067,3,3,0,0,"16,000",17.446890000832983,78.40154473036351
19674,1,0,1,1,"16,000",17.279055168989352,78.46167927588448
13289,5,3,0,0,"11,000",17.549379500132275,78.29570402199303
22067,4,0,0,0,"11,000",17.475360433765967,78.3946655534892
24642,5,0,1,1,"30,000",17.461036374152204,78.43169578636453
13289,5,0,1,1,"30,000",17.406534021958358,78.50307808500429
13289,1,0,0,1,"22,000",17.257960455406725,78.38833301165985
13289,4,0,1,1,"16,000",17.26282951964869,78.5060508236949
22067,5,0,0,1,"14,000",17.212585563216734,78.25224188840362
11500,3,0,0,0,"22,000",17.529002590550693,78.23604622411096
13289,3,0,0,1,"14,000",17.496057740983762,78.31596182892365
13289,4,0,1,1,"11,000",17.319362966351576,78.22018954918917
11500,3,0,0,0,"22,000",17.281001987814985,78.39310017200222
24642,5,0,0,1,"11,000",17.44107199738534,78.41795469719148
11500,5,0,0,0,"11,000",17.452246403447933,78.23081383028997
22067,1,0,1,0,"22,000",17.264249853010593,78.26604418787888
11500,1,0,0,1,"14,000",17.25700356061513,78.6160398838591
11500,4,0,0,1,"30,000",17.27909112777975,78.54040497518832
22067,5,3,1,0,"11,000",17.461141702016562,78.62821592666027
13289,1,0,1,0,"11,000",17.580863499372867,78.4111636652805
11500,1,3,0,1,"11,000",17.49318072834535,78.51045051964203
13289,3,1,0,1,"11,000",17.24313096426279,78.47854790562634
11500,5,0,0,1,"22,000",17.5406712443504,78.50708774459815
11500,4,0,0,0,"14,000",17.590163498000337,78.41002814310959
19674,1,0,1,1,"14,000",17.34342894408881,78.54449807636563
19674,5,3,1,0,"30,000",17.28193032085796,78.33021182130751
24642,1,1,0,1,"16,000",17.376287121464006,78.26766784119438
19674,3,0,0,1,"22,000",17.31089818638801,78.6981479669103
24642,4,1,0,1,"22,000",17.519177201959845,78.2460096226897
11500,3,0,0,0,"22,000",17.251613801222124,78.37953737001385
11500,4,0,0,0,"14,000",17.41119491816913,78.5775220512394
13289,3,0,1,0,"11,000",17.25425898471422,78.48713662215525
22067,4,1,0,1,"22,000",17.37772902474323,78.3736226144319
13289,3,0,0,0,"22,000",17.366048870956483,78.48963016892527
22067,5,0,0,1,"30,000",17.596066273974113,78.44999462327394
11500,4,0,0,0,"22,000",17.243775621765874,78.56003761379652
19674,1,0,0,1,"14,000",17.3805990215126,78.27456644070895
22067,3,0,1,0,"14,000",17.25697535899204,78.69348204653198
24642,1,0,0,1,"11,000",17.534402446405405,78.29391581818159
13289,1,0,0,1,"22,000",17.36922281195241,78.68732236610448
13289,1,1,0,1,"16,000",17.405329887343523,78.55684009071418
22067,1,0,1,1,"14,000",17.242503384214018,78.49267958857294
19674,3,0,0,0,"16,000",17.360702513381035,78.50076923845785
22067,5,3,1,1,"16,000",17.5137444627942,78.60416661642616
11500,1,0,0,0,"11,000",17.45699200141866,78.55649328165505
19674,1,1,0,1,"11,000",17.5539978669017,78.48253484120238
13289,5,1,0,1,"11,000",17.40026503048097,78.20703132474945
13289,3,3,1,1,"30,000",17.395568747055275,78.6820913605033
24642,5,1,1,0,"22,000",17.568441007447984,78.47597706543492
22067,1,3,0,1,"30,000",17.271031561539807,78.26903845814627
13289,1,0,0,0,"16,000",17.5117811942592,78.30743428038959
13289,3,0,0,0,"14,000",17.579996908897396,78.42721241620595
19674,4,0,1,0,"14,000",17.478510000932488,78.56215909933421
19674,1,0,0,0,"22,000",17.26696721621487,78.67498820430868
24642,4,0,0,1,"11,000",17.210838479696076,78.20429696373115
19674,4,1,1,1,"30,000",17.486125090152218,78.42963664197961
11500,5,0,1,0,"16,000",17.571523922515787,78.69288758166168
19674,5,0,0,1,"22,000",17.285925174141504,78.4697584716597
24642,1,1,1,1,"14,000",17.48769083058846,78.3696530311947
11500,3,1,0,0,"14,000",17.59241118184047,78.2603400819389
11500,4,0,1,1,"11,000",17.278578747693405,78.52139836834799
19674,1,3,0,1,"14,000",17.44749169640295,78.62612810097401
24642,4,3,0,1,"14,000",17.512224693220787,78.24144580344152
11500,4,0,0,1,"22,000",17.38554176114281,78.40619165409684
22067,3,3,0,0,"30,000",17.469297626287215,78.67439214315989
19674,3,0,0,0,"11,000",17.40111650107374,78.39832940100052
11500,1,0,1,0,"16,000",17.358844763806314,78.2214557064844
11500,5,0,0,0,"14,000",17.234808427996867,78.22657091062649
24642,4,0,1,1,"16,000",17.387627516138007,78.35453431117607
13289,4,0,0,1,"11,000",17.357110447660194,78.68253874300076
19674,4,0,0,0,"30,000",17.25169406405865,78.48492490693131
22067,3,0,0,1,"11,000",17.20094610202029,78.57228712273806
13289,1,0,1,1,"11,000",17.405785814510644,78.24341709680259
22067,1,1,0,1,"30,000",17.350100134042098,78.6548429160316
19674,1,3,0,1,"22,000",17.335761435351003,78.635304700256
24642,1,1,0,1,"16,000",17.509840827817534,78.42868568108227
19674,1,0,0,0,"30,000",17.38037027948849,78.68203323016674
22067,5,0,0,1,"30,000",17.246662503271157,78.45796891917577
24642,5,3,0,0,"14,000",17.484911938438817,78.22998837149152
22067,5,3,0,1,"11,000",17.58618435386496,78.44212436977949
22067,1,0,1,0,"30,000",17.514890775848432,78.41863799215076
11500,1,3,1,1,"30,000",17.4702527965364,78.65088832222526
19674,3,0,0,1,"14,000",17.510166305939375,78.2284546445229
13289,4,3,0,1,"14,000",17.30876977649084,78.45278101708534
11500,4,0,1,0,"16,000",17.419004715934435,78.42149649979929
13289,4,3,1,0,"14,000",17.286281072972987,78.39502119336748
11500,5,0,0,1,"11,000",17.55405823004083,78.22398451073131
13289,1,0,0,1,"14,000",17.448032231068222,78.22896495773095
11500,3,0,0,1,"11,000",17.2016729287977,78.21313447154306
24642,5,3,0,0,"30,000",17.599443735850905,78.5383596224339
24642,5,0,1,1,"16,000",17.285949643948634,78.45349359542939
24642,5,1,0,1,"14,000",17.28126141121719,78.66720616330626
13289,3,3,0,0,"30,000",17.462979549310234,78.21247343582543
22067,4,0,0,1,"16,000",17.307539487986656,78.36954503593739
11500,5,1,0,1,"11,000",17.388496511654512,78.42600017061193
13289,1,1,0,1,"11,000",17.354888230223228,78.41364165234386
13289,4,0,0,1,"22,000",17.59973675718265,78.20696569883455
19674,3,1,1,0,"16,000",17.21683609265579,78.6068262893425
19674,4,0,0,0,"16,000",17.27118391881946,78.3037723469665
22067,4,1,0,1,"16,000",17.510477908408774,78.23394174909045
19674,1,0,1,1,"22,000",17.298314648886514,78.54001852350704
13289,5,3,0,1,"14,000",17.204140497787677,78.20808727276119
19674,5,0,0,1,"14,000",17.5670085273313,78.2992965730997
11500,5,0,0,1,"30,000",17.546089061904585,78.23585405287004
13289,5,0,1,0,"22,000",17.4790869058806,78.21771222342332
13289,4,1,0,1,"14,000",17.301893944193118,78.51968218900126
24642,1,0,0,0,"11,000",17.287212914895385,78.2265563561413
11500,1,0,0,0,"11,000",17.24784174206362,78.41790967665857
13289,3,0,0,1,"11,000",17.559095247100355,78.3746667593561
22067,4,1,0,1,"11,000",17.277442966473263,78.29744451019681
19674,1,1,0,1,"14,000",17.51649049342682,78.4600843070598
22067,3,3,0,0,"11,000",17.205984292865434,78.42028654334942
24642,3,0,0,0,"30,000",17.31063966972233,78.21657328318837
13289,3,3,0,1,"11,000",17.381116351495336,78.28790625226083
19674,1,0,1,1,"22,000",17.33491133427983,78.23347790298106
13289,4,3,0,1,"11,000",17.517264013970898,78.34715196513474
22067,4,3,0,0,"16,000",17.26129917060904,78.6127403041226
24642,5,3,1,1,"16,000",17.50201166218261,78.284255312553
22067,4,0,0,0,"22,000",17.432692193150704,78.6914525429116
19674,5,0,0,0,"22,000",17.300500425115576,78.42849372623826
11500,5,0,0,1,"22,000",17.278370808869113,78.53415754939606
13289,1,3,0,0,"11,000",17.25324344122528,78.36542088012612
19674,1,0,0,0,"14,000",17.452975129896267,78.65842615563226
19674,1,0,0,0,"16,000",17.217991895205465,78.20689174727838
11500,1,0,0,1,"14,000",17.38346967456579,78.34592436384689
11500,3,0,1,1,"11,000",17.201331793429226,78.20123787744593
24642,4,0,0,1,"30,000",17.297679402717378,78.508714021342
13289,1,1,0,0,"14,000",17.50014315461543,78.31205041244127
13289,5,3,0,1,"14,000",17.441811069380904,78.30881968173361
11500,4,1,0,0,"16,000",17.52199001572522,78.56235329012418
11500,5,3,1,1,"30,000",17.25935954863038,78.66954060136446
11500,1,0,0,1,"22,000",17.275790684927795,78.20567985004095
11500,4,0,0,1,"14,000",17.428247487562935,78.32058185999834
24642,5,0,1,1,"16,000",17.398529120710233,78.6500477355837
13289,4,0,1,0,"11,000",17.489219618697263,78.31876452097144
22067,3,1,0,1,"14,000",17.26430097885856,78.50126137755355
13289,5,0,0,0,"14,000",17.532769488663668,78.23839741289248
11500,4,1,0,1,"14,000",17.314031726097962,78.59180441336169
24642,1,1,0,1,"22,000",17.280123218433474,78.27614545562066
13289,3,1,1,1,"22,000",17.34197889014115,78.36829544158508
24642,1,0,0,1,"30,000",17.521775782066644,78.35210358236166
13289,1,3,0,1,"16,000",17.202937576265896,78.27293911534038
13289,5,0,0,0,"30,000",17.36085093659339,78.24387147964242
11500,3,1,0,1,"14,000",17.228068546867778,78.4733809180463
13289,4,0,0,1,"16,000",17.40931204058157,78.31790928347694
22067,1,3,0,1,"11,000",17.481435294043628,78.57924555812498
24642,5,0,0,0,"16,000",17.471180664178384,78.54587327446342
19674,1,0,0,1,"14,000",17.22043916860607,78.54484403148281
24642,4,0,0,1,"16,000",17.334940557643375,78.45734920686608
13289,1,1,0,1,"11,000",17.286203172638295,78.56547964162525
22067,3,0,0,1,"16,000",17.34515454437194,78.52786571815004
13289,3,0,0,0,"30,000",17.239055549633864,78.42378606601925
24642,5,1,1,1,"16,000",17.494390213919043,78.53718535661768
19674,3,0,0,1,"16,000",17.37317718482655,78.45218655957773
11500,4,3,0,1,"14,000",17.2630005165514,78.48393198611593
19674,3,1,0,0,"16,000",17.274855832335533,78.24410694102878
22067,1,0,0,0,"16,000",17.536937701610366,78.25679773076773
22067,3,1,0,1,"30,000",17.252974732007857,78.47231567116494
22067,5,0,0,1,"30,000",17.567171699885357,78.5398927731611
19674,1,3,0,1,"22,000",17.363174540862925,78.22182892536053
11500,1,0,0,1,"11,000",17.254354713545258,78.21656542673848
19674,3,0,0,1,"14,000",17.474869477878435,78.6466314796231
22067,1,0,0,0,"16,000",17.349129331772442,78.28886586149106
22067,4,0,0,0,"14,000",17.373062341009785,78.63289427999388
22067,3,0,0,0,"30,000",17.256393769426552,78.37194274652057
19674,3,1,1,1,"16,000",17.304188878580067,78.66777666379679
22067,5,1,0,0,"14,000",17.228821603072834,78.23759002291101
13289,4,3,0,1,"11,000",17.48832639574759,78.57105056170712
11500,5,1,0,1,"30,000",17.308064502029058,78.40541162713491
13289,3,0,1,0,"11,000",17.305828487774832,78.64969764898753
19674,5,3,0,1,"30,000",17.58897903386217,78.3781413528316
11500,1,1,0,1,"11,000",17.29254981913591,78.26139269061919
22067,1,0,0,0,"16,000",17.440166157163222,78.23711506456732
11500,1,0,0,0,"30,000",17.583054874821414,78.20855596180598
11500,1,3,0,1,"14,000",17.49492018276887,78.48067908290157
22067,5,3,0,1,"14,000",17.534464547530707,78.67404899609892
22067,4,0,0,1,"30,000",17.391539789984456,78.29409664089724
24642,1,0,0,1,"30,000",17.310995931189723,78.63924099044463
19674,4,0,0,1,"14,000",17.234333134033875,78.63964494956936
22067,5,1,0,1,"11,000",17.585816611812355,78.26755438856956
24642,5,0,0,0,"22,000",17.44929730996568,78.364003692267
13289,1,0,0,1,"22,000",17.407760259941686,78.60299008904344
19674,5,0,0,1,"16,000",17.54951198093444,78.44440519876021
19674,5,3,0,1,"11,000",17.39363532791402,78.35678209433829
11500,1,1,0,0,"30,000",17.52830925849654,78.49949735276296
13289,4,1,0,0,"30,000",17.480903141148065,78.25683192539395
11500,1,0,0,1,"14,000",17.22979610372247,78.50914050943621
11500,3,0,0,1,"14,000",17.55593356346077,78.68724140089486
24642,1,1,0,1,"30,000",17.289509651626467,78.30707453138992
13289,1,0,1,0,"14,000",17.581692636157467,78.49802637233434
13289,3,3,0,1,"14,000",17.2339924416069,78.6980999246327
22067,1,3,0,1,"30,000",17.42426724698432,78.66443991481499
22067,1,0,1,1,"30,000",17.59051685272138,78.36512740446894
13289,4,1,0,0,"16,000",17.25343245144379,78.44417241416461
11500,1,0,0,0,"30,000",17.544340855279746,78.20097830752705
19674,1,3,0,1,"30,000",17.26236981906489,78.42273132733516
11500,3,0,0,1,"30,000",17.357971478529564,78.26963301440982
11500,1,1,0,1,"14,000",17.498473858246584,78.41143270048346
22067,5,0,0,0,"11,000",17.336244874709013,78.47308277021186
13289,3,3,0,0,"30,000",17.372752228276966,78.55636305380672
24642,5,1,0,1,"14,000",17.465068484144247,78.34695910262005
11500,5,3,0,1,"16,000",17.32370782328194,78.52132611363216
11500,1,0,0,1,"22,000",17.337097442024426,78.48157631212621
11500,3,3,1,1,"14,000",17.569341620027828,78.56979704650723
24642,4,0,0,0,"22,000",17.455834537723707,78.54777529992815
22067,1,1,0,1,"30,000",17.538239127859974,78.48998312531832
13289,4,1,1,0,"16,000",17.259707987008298,78.53344726447699
13289,5,0,1,1,"22,000",17.404931178623517,78.58300645224828
22067,1,0,0,1,"16,000",17.313433553340985,78.44863699241476
19674,4,0,0,0,"16,000",17.361340654287975,78.30166908881841
22067,1,1,0,0,"14,000",17.272675769283243,78.38353295483404
11500,3,1,0,0,"16,000",17.245397670998933,78.30363892317796
13289,1,3,0,1,"11,000",17.338406853734284,78.54086507466697
22067,4,0,0,1,"11,000",17.367828685656978,78.4944907242784
11500,1,3,0,1,"22,000",17.222967037815717,78.58502355753757
19674,4,0,0,0,"22,000",17.321112791993173,78.39519306969335
13289,1,3,0,0,"14,000",17.50135579852353,78.28552150853642
24642,4,0,0,1,"30,000",17.482846407294556,78.63271939310933
22067,1,0,0,0,"22,000",17.300430292429596,78.43930745837079
19674,3,1,0,1,"14,000",17.253745433149955,78.39806605106685
11500,5,1,0,1,"30,000",17.581092469879216,78.36197567685139
24642,4,0,0,1,"11,000",17.553160986802354,78.41849297158024
13289,5,1,0,0,"22,000",17.46269307750435,78.69448688667673
24642,3,1,0,1,"16,000",17.512576678681747,78.53749398364816
22067,4,3,0,0,"30,000",17.577676138551634,78.37226728807805
11500,3,1,0,1,"22,000",17.571980951568815,78.41472315472882
19674,3,3,0,0,"22,000",17.47171133572341,78.51881530999003
22067,3,0,1,1,"11,000",17.433969357618782,78.31992139307718
24642,4,3,0,1,"11,000",17.38680924483695,78.33655159120046
13289,3,0,0,0,"30,000",17.583072447477615,78.31471358213136
11500,5,0,0,1,"11,000",17.573771830596108,78.23934486998081
19674,4,3,1,0,"11,000",17.306040007744805,78.43641106151618
19674,1,0,1,1,"22,000",17.422339502005432,78.55022680908247
24642,1,0,0,1,"22,000",17.213359057873603,78.6519913394583
11500,1,0,0,1,"16,000",17.26728924199352,78.2213916824566
13289,5,1,0,1,"11,000",17.452489039660417,78.64709993611882
13289,1,0,0,1,"30,000",17.366313557888464,78.31906980526794
11500,5,3,1,1,"22,000",17.36453752908946,78.5840608841599
19674,3,0,0,1,"11,000",17.598250733885468,78.63689485277084
11500,3,0,0,1,"22,000",17.453604262578857,78.62807631160244
11500,3,0,0,0,"30,000",17.46418003441872,78.62120566169811
19674,4,1,0,0,"16,000",17.451195513712694,78.57733529916916
11500,5,3,0,0,"14,000",17.412836306757168,78.44561549795618
24642,1,0,0,1,"22,000",17.35104309545698,78.69003566824568
13289,3,0,0,0,"11,000",17.419342906596306,78.20087603435285
22067,4,0,0,1,"11,000",17.568379498261503,78.5593852266786
13289,1,0,0,1,"16,000",17.20002016932947,78.29379189750728
22067,1,1,0,1,"30,000",17.368086776760336,78.47954337895284
24642,3,0,0,1,"11,000",17.462243619031465,78.50193284038258
19674,1,0,1,1,"14,000",17.567053662596415,78.24291637900662
22067,1,0,0,0,"14,000",17.28881103306108,78.36534202069579
22067,5,3,0,1,"16,000",17.301735483940824,78.3041341583085
19674,4,3,0,1,"30,000",17.249544639447524,78.52436425475369
13289,5,0,0,0,"11,000",17.317731687005665,78.48365321757267
22067,4,3,0,1,"16,000",17.47471706132106,78.61423742869928
22067,3,1,1,0,"14,000",17.58192737686618,78.56627794509352
11500,1,1,1,1,"16,000",17.479515306579827,78.61832375116283
22067,1,3,0,1,"16,000",17.378949318108518,78.31917907502012
22067,4,0,0,0,"11,000",17.319650921655814,78.41902553746782
11500,3,1,0,1,"22,000",17.201549463366963,78.42749936701442
19674,1,1,1,0,"14,000",17.36991709985044,78.55632468474673
24642,1,0,0,1,"16,000",17.477187798318884,78.47717976105879
13289,1,1,0,1,"22,000",17.49182372218572,78.59889041169909
24642,1,3,0,0,"16,000",17.410123568743735,78.41898568344895
22067,3,1,0,1,"11,000",17.53484684575922,78.33591436426212
22067,5,1,0,1,"11,000",17.443806440805332,78.21780080450391
19674,4,0,0,1,"22,000",17.39638698782684,78.67347245406411
19674,3,1,0,1,"22,000",17.279243274059898,78.5009873031741
24642,4,3,0,1,"30,000",17.301128181618385,78.20718509896105
11500,1,0,0,0,"11,000",17.519594244028777,78.43214170678259
13289,3,0,0,1,"30,000",17.384421595569318,78.34650879605844
22067,1,0,0,1,"11,000",17.222035964451607,78.69674676014948
22067,1,3,0,0,"16,000",17.492057212813435,78.66181026327305
13289,5,0,0,0,"30,000",17.488132201181006,78.27960014763096
11500,5,0,0,1,"11,000",17.584590275639954,78.69167600742468
19674,3,0,1,1,"14,000",17.347026104042104,78.56040213708512
13289,5,3,0,1,"14,000",17.414468402095906,78.34843241527302
11500,3,0,0,1,"11,000",17.441434929034948,78.45925324780796
19674,5,0,0,1,"14,000",17.565626878280185,78.39476511236103
22067,1,0,0,1,"22,000",17.409302109899464,78.27505395462127
19674,4,0,0,0,"22,000",17.307804508973014,78.36174606916573
